timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1606188711867,14,HTTP Request GET,200,,Get thread Group 1-18,text,true,,36927,134,1,2,http://localhost:8091/api/bankaccount,13,0,0
1606188711873,12,HTTP Request POST,200,, POST Thread Group 2-35,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,12,0,0
1606188711882,12,HTTP Request GET,200,,Get thread Group 1-18,text,true,,37012,134,1,3,http://localhost:8091/api/bankaccount,11,0,0
1606188711885,11,HTTP Request POST,200,, POST Thread Group 2-35,,true,,121,277,2,2,http://localhost:8091/api/bankaccount,11,0,0
1606188711894,9,HTTP Request POST,200,, POST Thread Group 2-36,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,9,0,2
1606188711904,6,HTTP Request POST,200,, POST Thread Group 2-36,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,6,0,0
1606188711911,9,HTTP Request POST,200,, POST Thread Group 2-36,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,9,0,0
1606188711920,6,HTTP Request POST,200,, POST Thread Group 2-36,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,6,0,0
1606188711921,14,HTTP Request GET,200,,Get thread Group 1-19,text,true,,37353,134,1,2,http://localhost:8091/api/bankaccount,12,0,1
1606188711927,10,HTTP Request POST,200,, POST Thread Group 2-36,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,10,0,0
1606188711935,10,HTTP Request GET,200,,Get thread Group 1-19,text,true,,37523,134,1,2,http://localhost:8091/api/bankaccount,9,0,0
1606188711940,6,HTTP Request POST,200,, POST Thread Group 2-37,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,6,0,1
1606188711947,7,HTTP Request POST,200,, POST Thread Group 2-37,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,7,0,0
1606188711946,12,HTTP Request GET,200,,Get thread Group 1-19,text,true,,37608,134,1,2,http://localhost:8091/api/bankaccount,11,0,0
1606188711954,7,HTTP Request POST,200,, POST Thread Group 2-37,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,7,0,0
1606188711962,7,HTTP Request POST,200,, POST Thread Group 2-37,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,7,0,0
1606188711958,14,HTTP Request GET,200,,Get thread Group 1-19,text,true,,37778,134,1,2,http://localhost:8091/api/bankaccount,12,0,0
1606188711970,6,HTTP Request POST,200,, POST Thread Group 2-37,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,6,0,0
1606188711972,9,HTTP Request GET,200,,Get thread Group 1-19,text,true,,37948,134,1,1,http://localhost:8091/api/bankaccount,8,0,0
1606188711989,5,HTTP Request POST,200,, POST Thread Group 2-38,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,5,0,1
1606188711995,5,HTTP Request POST,200,, POST Thread Group 2-38,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,5,0,0
1606188712000,5,HTTP Request POST,200,, POST Thread Group 2-38,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,5,0,0
1606188712005,5,HTTP Request POST,200,, POST Thread Group 2-38,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,5,0,0
1606188712010,5,HTTP Request POST,200,, POST Thread Group 2-38,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,5,0,0
1606188712020,22,HTTP Request GET,200,,Get thread Group 1-20,text,true,,38373,134,1,2,http://localhost:8091/api/bankaccount,21,0,1
1606188712041,10,HTTP Request POST,200,, POST Thread Group 2-39,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,10,0,2
1606188712042,15,HTTP Request GET,200,,Get thread Group 1-20,text,true,,38373,134,1,2,http://localhost:8091/api/bankaccount,14,0,0
1606188712052,7,HTTP Request POST,200,, POST Thread Group 2-39,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,7,0,0
1606188712060,6,HTTP Request POST,200,, POST Thread Group 2-39,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,6,0,0
1606188712057,12,HTTP Request GET,200,,Get thread Group 1-20,text,true,,38543,134,1,2,http://localhost:8091/api/bankaccount,11,0,0
1606188712067,7,HTTP Request POST,200,, POST Thread Group 2-39,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,7,0,0
1606188712069,11,HTTP Request GET,200,,Get thread Group 1-20,text,true,,38713,134,1,2,http://localhost:8091/api/bankaccount,10,0,0
1606188712075,6,HTTP Request POST,200,, POST Thread Group 2-39,,true,,121,277,1,2,http://localhost:8091/api/bankaccount,6,0,0
1606188712080,11,HTTP Request GET,200,,Get thread Group 1-20,text,true,,38798,134,1,2,http://localhost:8091/api/bankaccount,10,0,0
1606188712091,5,HTTP Request POST,200,, POST Thread Group 2-40,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,5,0,1
1606188712097,7,HTTP Request POST,200,, POST Thread Group 2-40,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,7,0,0
1606188712104,5,HTTP Request POST,200,, POST Thread Group 2-40,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,5,0,0
1606188712109,5,HTTP Request POST,200,, POST Thread Group 2-40,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,5,0,0
1606188712115,5,HTTP Request POST,200,, POST Thread Group 2-40,,true,,121,277,1,1,http://localhost:8091/api/bankaccount,5,0,0
